used_car_id,listing_url,car_model,brand,color,fuel_type,price,depreciation_per_year,registration_date,coe_left,mileage,manufactured_year,road_tax_per_year,transmission,dereg_value,omv,coe_value,arf,engine_capacity_cc,power,curb_weight,no_of_owners,vehicle_type,scraped_datetime,posted_datetime,updated_datetime,active
1378507,https://www.sgcarmart.com/used_cars/info.php?ID=1378507&DL=4775&utm_content=SLeligible,HONDA STREAM 1.8X A,HONDA,White,Petrol,38800.000000000,10290.000000000,2009-01-06,1370,100500,2009,1467.000000000,Auto,11813.000000000,22713.000000000,31335.000000000,12602.000000000,1799,103,1350,3,MPV,2025-03-31 10:16:50.927603,2025-03-26,2025-03-28,True
1268977,https://www.sgcarmart.com/used_cars/info.php?ID=1268977&DL=1079&utm_content=SLeligible,HONDA STREAM 1.8X A,HONDA,Grey,Petrol,40800.000000000,10310.000000000,2009-03-16,1437,143000,2009,1467.000000000,Auto,13072.000000000,21832.000000000,33018.000000000,21832.000000000,1799,103,1350,6,MPV,2025-03-31 15:51:55.570908,2025-03-22,2025-03-23,True
1385539,https://www.sgcarmart.com/used_cars/info.php?ID=1385539&DL=3750&utm_content=SLeligible,HYUNDAI AVANTE (HD) 1.6 DOHC AT ABS AIRBAG 2WD,HYUNDAI,Red,Petrol,32800.000000000,8190.000000000,2009-03-31,1460,172000,2009,1107.000000000,Auto,10217.000000000,10978.000000000,25525.000000000,10978.000000000,1591,89,1264,2,Mid-Sized Sedan,2025-03-30 23:08:50.250244,2025-03-29,2025-03-29,True
1355080,https://www.sgcarmart.com/used_cars/info.php?ID=1355080&DL=3997&utm_content=SLeligible,HYUNDAI AVANTE (HD) 1.6 DOHC AT ABS AIRBAG 2WD,HYUNDAI,White,Petrol,34000.000000000,8790.000000000,2009-02-12,1405,150000,2009,1107.000000000,Auto,9952.000000000,10658.000000000,25727.000000000,10658.000000000,1591,89,1264,2,Mid-Sized Sedan,2025-04-01 04:14:43.073056,2025-02-23,2025-03-27,True
1330467,https://www.sgcarmart.com/used_cars/info.php?ID=1330467&DL=3426&utm_content=SLeligible,HYUNDAI GETZ1.4 5DRA,HYUNDAI,Black,Petrol,33588.000000000,8740.000000000,2009-02-12,1395,123030,2009,939.000000000,Auto,10012.000000000,9280.000000000,26047.000000000,573.000000000,1399,69,1055,2,Hatchback,2025-03-30 22:59:52.841413,2025-03-29,2025-03-29,True
1270537,https://www.sgcarmart.com/used_cars/info.php?ID=1270537&DL=4472&utm_content=SLeligible,HYUNDAI HD AVANTE 1.6 A,HYUNDAI,White,Petrol,37800.000000000,9750.000000000,2009-02-14,1407,140000,2009,1107.000000000,Auto,9967.000000000,11635.000000000,25727.000000000,11635.000000000,1591,89,1264,6,Mid-Sized Sedan,2025-04-01 01:29:41.731274,2025-03-10,2025-03-20,True
1309158,https://www.sgcarmart.com/used_cars/info.php?ID=1309158&DL=1368&utm_content=SLeligible,HYUNDAI HD AVANTE 1.6 A,HYUNDAI,Grey,Petrol,39000.000000000,9550.000000000,2009-05-27,1489,160000,2009,1107.000000000,Auto,10685.000000000,11465.000000000,26175.000000000,7205.000000000,1591,89,1264,1,Mid-Sized Sedan,2025-04-01 03:53:49.712952,2025-02-26,2025-03-31,True
1327717,https://www.sgcarmart.com/used_cars/info.php?ID=1327717&DL=4120&utm_content=SLeligible,HYUNDAI HD AVANTE 1.6 A,HYUNDAI,Red,Petrol,37000.000000000,9650.000000000,2009-01-31,1394,131000,2009,1107.000000000,Auto,9991.000000000,11523.000000000,26047.000000000,11523.000000000,1591,89,1264,2,Mid-Sized Sedan,2025-04-01 03:20:52.412261,2025-03-01,2025-03-01,True
1375340,https://www.sgcarmart.com/used_cars/info.php?ID=1375340&DL=3922&utm_content=SLeligible,HYUNDAI HD AVANTE 1.6 A,HYUNDAI,Silver,Petrol,34800.000000000,8190.000000000,2009-07-14,1549,230000,2009,1107.000000000,Auto,12680.000000000,11278.000000000,29839.000000000,11278.000000000,1591,89,1264,3,Mid-Sized Sedan,2025-04-01 10:25:21.800195,2025-02-17,2025-03-27,True
1318386,https://www.sgcarmart.com/used_cars/info.php?ID=1318386&DL=3915&utm_content=SLeligible,HYUNDAI HD AVANTE 1.6 A S/R,HYUNDAI,Silver,Petrol,39777.000000000,9730.000000000,2009-08-25,1490,179777,2009,1107.000000000,Auto,10692.000000000,11657.000000000,26175.000000000,11657.000000000,1591,89,1264,5,Mid-Sized Sedan,2025-03-31 00:01:39.494273,2025-03-29,2025-03-29,True
1318386,https://www.sgcarmart.com/used_cars/info.php?ID=1318386&DL=3915&utm_content=SLeligible,HYUNDAI HD AVANTE 1.6 A S/R,HYUNDAI,Silver,Petrol,39777.000000000,9730.000000000,2009-08-25,1490,179777,2009,1107.000000000,Auto,10692.000000000,11657.000000000,26175.000000000,11657.000000000,1591,89,1264,5,Mid-Sized Sedan,2025-03-31 00:07:22.940118,2025-03-29,2025-03-29,True
1299974,https://www.sgcarmart.com/used_cars/info.php?ID=1299974&DL=3142&utm_content=SLeligible,HYUNDAI I30 (FD) 1.6L AUTO ABS AIRBAG 2WD 5DR,HYUNDAI,Silver,Petrol,42800.000000000,9750.000000000,2009-08-21,1599,154357,2009,1107.000000000,Auto,12872.000000000,11837.000000000,29328.000000000,11837.000000000,1591,89,1314,3,Hatchback,2025-04-01 00:59:51.305766,2025-03-12,2025-03-29,True
1264172,https://www.sgcarmart.com/used_cars/info.php?ID=1264172&DL=1123&utm_content=SLeligible,JAGUAR X TYPE 2.0 SE AT ABS D/AB HID 2WD 4DR,JAGUAR,Silver,Petrol,68800.000000000,17570.000000000,2009-03-16,1422,150000,2009,1995.000000000,Auto,12502.000000000,36936.000000000,31933.000000000,36936.000000000,2099,114,1485,3,Luxury Sedan,2025-04-01 20:21:24.674514,2025-01-27,2025-01-27,True
1299288,https://www.sgcarmart.com/used_cars/info.php?ID=1299288&DL=3546&utm_content=SLeligible,JAGUAR X TYPE 2.0 SE AT ABS D/AB HID 2WD 4DR,JAGUAR,Blue,Petrol,45800.000000000,11550.000000000,2009-03-19,1439,128000,2009,1995.000000000,Auto,13090.000000000,36936.000000000,33018.000000000,36936.000000000,2099,114,1485,4,Luxury Sedan,2025-04-01 03:12:22.382150,2025-03-02,2025-03-02,True
1360608,https://www.sgcarmart.com/used_cars/info.php?ID=1360608&DL=3175&utm_content=SLeligible,JEEP WRANGLER SPORT,JEEP,Green,Petrol,63800.000000000,15620.000000000,2009-10-28,1489,120000,2009,5403.000000000,Auto,14455.000000000,33903.000000000,35411.000000000,33903.000000000,3778,146,1930,6,SUV,2025-04-01 01:27:50.479415,2025-03-11,2025-03-14,True
1345606,https://www.sgcarmart.com/used_cars/info.php?ID=1345606&DL=4189&utm_content=SLeligible,KIA CERATO 1.6 MT ABS AIRBAG 2WD 4DR,KIA,Silver,Petrol,38000.000000000,9900.000000000,2009-02-09,1395,117000,2009,1107.000000000,Manual,9998.000000000,10414.000000000,26047.000000000,10414.000000000,1591,89,1268,2,Mid-Sized Sedan,2025-04-01 03:57:13.873251,2025-02-25,2025-03-16,True
1380630,https://www.sgcarmart.com/used_cars/info.php?ID=1380630&DL=4645&utm_content=SLeligible,KIA CERATO EX FORTE 1.6L A/T ABS AB 2WD 4DR,KIA,Black,Petrol,41588.000000000,10180.000000000,2009-06-18,1490,140000,2009,1107.000000000,Auto,10692.000000000,11168.000000000,26175.000000000,11168.000000000,1591,92,1251,1,Mid-Sized Sedan,2025-03-31 15:17:34.190566,2025-03-22,2025-03-28,True
1298412,https://www.sgcarmart.com/used_cars/info.php?ID=1298412&DL=3718&utm_content=SLeligible,KIA CERATO EX FORTE 1.6L A/T ABS AB 2WD 4DR,KIA,Blue,Petrol,40000.000000000,9790.000000000,2009-06-04,1490,160000,2009,1107.000000000,Auto,10692.000000000,11315.000000000,26175.000000000,4204.000000000,1591,92,1251,5,Mid-Sized Sedan,2025-03-31 13:59:18.384941,2025-03-25,2025-03-25,True
1301690,https://www.sgcarmart.com/used_cars/info.php?ID=1301690&DL=1034&utm_content=SLeligible,KIA CERATO EX FORTE 1.6L A/T ABS AB 2WD 4DR,KIA,Brown,Petrol,46800.000000000,9860.000000000,2009-12-29,1726,158116,2009,1107.000000000,Auto,15173.000000000,11019.000000000,31976.000000000,11019.000000000,1591,92,1251,6,Mid-Sized Sedan,2025-04-01 11:24:11.585389,2025-02-12,2025-03-31,True
1354190,https://www.sgcarmart.com/used_cars/info.php?ID=1354190&DL=2795&utm_content=SLeligible,KIA CERATO EX FORTE 1.6L A/T ABS AB 2WD 4DR,KIA,White,Petrol,47800.000000000,11460.000000000,2009-06-23,1489,135000,2009,1107.000000000,Auto,11620.000000000,11168.000000000,27886.000000000,11168.000000000,1591,92,1251,6,Mid-Sized Sedan,2025-04-01 00:15:16.012652,2025-03-15,2025-03-19,True
1314220,https://www.sgcarmart.com/used_cars/info.php?ID=1314220&DL=3607&utm_content=SLeligible,KIA CERATO EX FORTE 1.6L M/T ABS AB 2WD 4DR,KIA,Red,Petrol,35500.000000000,8520.000000000,2009-07-30,1489,190000,2009,1107.000000000,Manual,11620.000000000,10411.000000000,27886.000000000,10411.000000000,1591,92,1227,2,Mid-Sized Sedan,2025-04-01 02:56:15.383427,2025-03-04,2025-03-10,True
1382002,https://www.sgcarmart.com/used_cars/info.php?ID=1382002&DL=4594&utm_content=SLeligible,KIA CERATO FORTE 1.6(A) SX ABS D/AB 2WD 4DR,KIA,White,Petrol,41000.000000000,10400.000000000,2009-03-10,1430,152000,2009,1107.000000000,Auto,10056.000000000,15290.000000000,25525.000000000,15290.000000000,1591,92,1251,6,Mid-Sized Sedan,2025-04-01 01:20:42.935739,2025-03-11,2025-03-29,True
1299485,https://www.sgcarmart.com/used_cars/info.php?ID=1299485&DL=8008&utm_content=SLeligible,KIA CERATO FORTE 1.6(M) EX ABS D/AB 2WD 4DR,KIA,Grey,Petrol,51000.000000000,12810.000000000,2009-03-23,1444,120000,2009,1107.000000000,Auto,10154.000000000,13665.000000000,25525.000000000,1555.000000000,1591,92,1227,5,Mid-Sized Sedan,2025-03-31 02:07:46.865555,2025-03-27,2025-03-27,True
1369666,https://www.sgcarmart.com/used_cars/info.php?ID=1369666&DL=4120&utm_content=SLeligible,KIA CERATO FORTE 1.6(M) SX ABS D/AB 2WD 4DR,KIA,Black,Petrol,43000.000000000,10310.000000000,2009-09-30,1520,70000,2009,1107.000000000,Manual,11628.000000000,13228.000000000,27886.000000000,13228.000000000,1591,92,1227,6,Mid-Sized Sedan,2025-03-31 00:40:51.252861,2025-03-28,2025-03-28,True
1372804,https://www.sgcarmart.com/used_cars/info.php?ID=1372804&DL=4038&utm_content=SLeligible,KIA CERATO FORTE 1.6SX AT ABS D/AB 2WD 4DR,KIA,Silver,Petrol,40800.000000000,8900.000000000,2009-11-26,1669,153000,2009,1107.000000000,Auto,14022.000000000,14067.000000000,30574.000000000,14067.000000000,1591,92,1251,4,Mid-Sized Sedan,2025-04-01 02:53:50.994882,2025-03-04,2025-03-25,True
1385866,https://www.sgcarmart.com/used_cars/info.php?ID=1385866&DL=3283&utm_content=SLeligible,KIA PICANTO 1.1(A),KIA,Silver,Petrol,33000.000000000,8700.000000000,2009-01-14,1378,188000,2009,663.000000000,Auto,9876.000000000,8432.000000000,26047.000000000,8432.000000000,1086,47,872,4,Hatchback,2025-03-31 13:39:57.475393,2025-03-25,2025-03-27,True
1386715,https://www.sgcarmart.com/used_cars/info.php?ID=1386715&DL=4812&utm_content=SLeligible,KIA SPORTAGE 2.0 AT ABS D/AIRBAG 2WD 5DR,KIA,White,Petrol,34800.000000000,9050.000000000,2009-03-26,1395,150000,2009,1776.000000000,Auto,12045.000000000,16596.000000000,31335.000000000,16596.000000000,1975,104,1554,2,SUV,2025-03-30 23:54:01.094333,2025-03-29,2025-03-30,True
1268875,https://www.sgcarmart.com/used_cars/info.php?ID=1268875&DL=2080&utm_content=SLeligible,LAMBORGHINI 140 GALLARDO SPYDER 5.0 A,LAMBORGHINI,White,Petrol,158800.000000000,34560.000000000,2009-11-11,1670,33000,2009,8181.000000000,Auto,17220.000000000,164220.000000000,37502.000000000,164220.000000000,4961,382,1570,6,Sports Car,2025-03-30 23:28:18.861039,2025-03-29,2025-03-29,True
1261480,https://www.sgcarmart.com/used_cars/info.php?ID=1261480&DL=3321&utm_content=SLeligible,LAMBORGHINI GALLARDO LP560,LAMBORGHINI,Black,Petrol,180000.000000000,55400.000000000,2009-01-20,1184,103000,2009,8751.000000000,Auto,12317.000000000,265500.000000000,37906.000000000,265500.000000000,5204,412,1500,6,Sports Car,2025-04-01 10:01:46.335523,2025-02-20,2025-02-20,True
1345604,https://www.sgcarmart.com/used_cars/info.php?ID=1345604&DL=3324&utm_content=SLeligible,LOTUS ELISE S,LOTUS,Red,Petrol,96888.000000000,21130.000000000,2009-11-10,1669,102888,2009,1458.000000000,Auto,17200.000000000,42582.000000000,37502.000000000,42582.000000000,1794,100,860,5,Sports Car,2025-04-01 03:57:10.152358,2025-02-25,2025-02-27,True
1350560,https://www.sgcarmart.com/used_cars/info.php?ID=1350560&DL=4755&utm_content=SLeligible,LOTUS ELISE S,LOTUS,Yellow,Petrol,95800.000000000,25360.000000000,2009-01-09,1372,95000,2009,1458.000000000,Auto,11830.000000000,38516.000000000,31335.000000000,27217.000000000,1794,100,860,6,Sports Car,2025-04-01 00:32:31.534333,2025-03-14,2025-03-14,True
1377031,https://www.sgcarmart.com/used_cars/info.php?ID=1377031&DL=3401&utm_content=SLeligible,LOTUS ELISE SC 1.8 MT,LOTUS,Yellow,Petrol,105800.000000000,23070.000000000,2009-11-18,1669,135000,2009,1461.000000000,Auto,17200.000000000,57591.000000000,37502.000000000,57591.000000000,1796,162,945,6,Sports Car,2025-04-01 04:20:22.971749,2025-02-22,2025-03-14,True
1354437,https://www.sgcarmart.com/used_cars/info.php?ID=1354437&DL=1368&utm_content=SLeligible,MASERATI GRANTURISMO CAMBIOCORSA,MASERATI,White,Petrol,71800.000000000,17580.000000000,2009-12-11,1489,134890,2009,7545.000000000,Auto,14455.000000000,121143.000000000,35411.000000000,121143.000000000,4691,323,1880,6,Sports Car,2025-04-01 00:56:02.059488,2025-03-13,2025-03-31,True
1344023,https://www.sgcarmart.com/used_cars/info.php?ID=1344023&DL=3718&utm_content=SLeligible,MASERATI GRANTURISMO CAMBIOCORSA,MASERATI,White,Petrol,110800.000000000,23730.000000000,2009-12-29,1699,99900,2009,7545.000000000,Auto,18267.000000000,120646.000000000,39129.000000000,120646.000000000,4691,323,1880,6,Sports Car,2025-04-01 10:05:28.247321,2025-02-19,2025-02-19,True
1364810,https://www.sgcarmart.com/used_cars/info.php?ID=1364810&DL=4189&utm_content=SLeligible,MASERATI QUATTROPORTE S,MASERATI,Black,Petrol,76888.000000000,17010.000000000,2009-10-07,1644,120000,2009,7545.000000000,Auto,16943.000000000,129751.000000000,37502.000000000,129751.000000000,4691,317,1990,3,Sports Car,2025-04-01 01:33:42.944443,2025-03-10,2025-03-10,True
1353736,https://www.sgcarmart.com/used_cars/info.php?ID=1353736&DL=4755&utm_content=SLeligible,MAZDA MAZDA3 1.6L SDN,MAZDA,Silver,Petrol,39800.000000000,9740.000000000,2009-05-05,1490,135423,2009,1113.000000000,Auto,10692.000000000,20018.000000000,26175.000000000,10807.000000000,1598,77,1275,5,Mid-Sized Sedan,2025-03-31 23:14:32.730123,2025-03-16,2025-03-16,True
1382358,https://www.sgcarmart.com/used_cars/info.php?ID=1382358&DL=4427&utm_content=SLeligible,MAZDA MAZDA3 1.6L SDN LUX,MAZDA,Silver,Petrol,44800.000000000,10050.000000000,2009-09-14,1622,226000,2009,1113.000000000,Auto,13135.000000000,21455.000000000,29485.000000000,21455.000000000,1598,77,1275,6,Mid-Sized Sedan,2025-04-01 01:11:52.354652,2025-03-12,2025-03-21,True
1385303,https://www.sgcarmart.com/used_cars/info.php?ID=1385303&DL=3283&utm_content=SLeligible,MAZDA MAZDA3SP LUX,MAZDA,Grey,Petrol,34800.000000000,8690.000000000,2009-04-01,1460,145000,2009,1113.000000000,Auto,10217.000000000,19712.000000000,25525.000000000,7828.000000000,1598,79,1235,2,Mid-Sized Sedan,2025-03-31 14:52:43.707238,2025-03-23,2025-03-24,True
1343841,https://www.sgcarmart.com/used_cars/info.php?ID=1343841&DL=3915&utm_content=SLeligible,MAZDA RX-8 1.3 A,MAZDA,Black,Petrol,52777.000000000,13120.000000000,2009-04-09,1467,117777,2009,858.000000000,Auto,10527.000000000,21120.000000000,26175.000000000,21120.000000000,1308,158,1340,4,Sports Car,2025-04-01 10:07:05.729738,2025-02-19,2025-03-14,True
1314051,https://www.sgcarmart.com/used_cars/info.php?ID=1314051&DL=4102&utm_content=SLeligible,MAZDA RX8 4 DR COUPE RE 13B 6AT,MAZDA,White,Petrol,49988.000000000,12490.000000000,2009-04-27,1460,168000,2009,858.000000000,Auto,10217.000000000,38491.000000000,25525.000000000,38491.000000000,1308,158,1407,5,Sports Car,2025-03-31 23:14:01.809590,2025-03-16,2025-03-30,True
1302627,https://www.sgcarmart.com/used_cars/info.php?ID=1302627&DL=3723&utm_content=SLeligible,MERCEDES BENZ B170,MERCEDES BENZ,White,Petrol,42500.000000000,10620.000000000,2009-03-31,1452,165000,2009,1290.000000000,Auto,13207.000000000,27433.000000000,33018.000000000,27433.000000000,1699,85,1285,6,Hatchback,2025-03-31 01:07:07.240957,2025-03-28,2025-03-28,True
1368409,https://www.sgcarmart.com/used_cars/info.php?ID=1368409&DL=3163&utm_content=SLeligible,MERCEDES BENZ B180,MERCEDES BENZ,Grey,Petrol,49800.000000000,11940.000000000,2009-12-17,1520,180000,2009,1290.000000000,Auto,16497.000000000,27986.000000000,39563.000000000,27986.000000000,1699,85,1285,5,Hatchback,2025-03-31 14:53:17.993834,2025-03-23,2025-03-23,True
1364647,https://www.sgcarmart.com/used_cars/info.php?ID=1364647&DL=2021&utm_content=SLeligible,MERCEDES BENZ B180,MERCEDES BENZ,White,Petrol,43700.000000000,9890.000000000,2009-10-26,1610,109100,2009,1290.000000000,Auto,17648.000000000,27999.000000000,39936.000000000,27999.000000000,1699,85,1285,6,Hatchback,2025-04-01 12:12:25.842106,2025-02-06,2025-03-21,True
1310728,https://www.sgcarmart.com/used_cars/info.php?ID=1310728&DL=8008&utm_content=SLeligible,MERCEDES BENZ B200,MERCEDES BENZ,White,Petrol,38900.000000000,10120.000000000,2009-02-16,1395,260000,2009,1881.000000000,Auto,12036.000000000,31547.000000000,31335.000000000,31547.000000000,2035,100,1315,3,Hatchback,2025-03-31 02:02:50.372372,2025-03-27,2025-03-27,True
1278941,https://www.sgcarmart.com/used_cars/info.php?ID=1278941&DL=2965&utm_content=SLeligible,MERCEDES BENZ B200,MERCEDES BENZ,Grey,Petrol,36500.000000000,9510.000000000,2009-02-25,1395,265000,2009,1881.000000000,Auto,12027.000000000,32213.000000000,31335.000000000,32213.000000000,2035,100,1315,5,Hatchback,2025-04-01 19:16:08.764258,2025-02-05,2025-03-28,True
1372886,https://www.sgcarmart.com/used_cars/info.php?ID=1372886&DL=4412&utm_content=SLeligible,MERCEDES BENZ C 200 KOMPRESSOR,MERCEDES BENZ,Black,Petrol,40800.000000000,9990.000000000,2009-05-25,1490,157239,2009,1461.000000000,Auto,14465.000000000,43123.000000000,35411.000000000,43123.000000000,1796,135,1490,2,Luxury Sedan,2025-03-31 23:10:16.121784,2025-03-17,2025-03-17,True
1380706,https://www.sgcarmart.com/used_cars/info.php?ID=1380706&DL=2689&utm_content=SLeligible,MERCEDES BENZ C180K,MERCEDES BENZ,Black,Petrol,35777.000000000,7940.000000000,2009-11-30,1640,182000,2009,1113.000000000,Auto,13280.000000000,36972.000000000,29485.000000000,36972.000000000,1597,115,1500,6,Luxury Sedan,2025-03-31 14:17:01.720844,2025-03-24,2025-03-30,True
1375177,https://www.sgcarmart.com/used_cars/info.php?ID=1375177&DL=3283&utm_content=SLeligible,MERCEDES BENZ C180K,MERCEDES BENZ,Black,Petrol,49800.000000000,10850.000000000,2009-12-28,1670,220000,2009,1113.000000000,Auto,14031.000000000,36972.000000000,30574.000000000,36972.000000000,1597,115,1500,5,Luxury Sedan,2025-03-31 16:25:41.342086,2025-03-21,2025-03-28,True
1354002,https://www.sgcarmart.com/used_cars/info.php?ID=1354002&DL=1368&utm_content=SLeligible,MERCEDES BENZ C180K,MERCEDES BENZ,Black,Petrol,39800.000000000,9940.000000000,2009-05-19,1460,149988,2009,1113.000000000,Auto,10224.000000000,37582.000000000,25525.000000000,37582.000000000,1597,115,1500,3,Luxury Sedan,2025-03-30 20:46:01.901626,2025-03-30,2025-03-30,True
1381202,https://www.sgcarmart.com/used_cars/info.php?ID=1381202&DL=3863&utm_content=SLeligible,MERCEDES BENZ C180K,MERCEDES BENZ,Red,Petrol,43800.000000000,11220.000000000,2009-02-23,1417,118208,2009,1461.000000000,Auto,12458.000000000,37066.000000000,31933.000000000,37066.000000000,1796,115,1485,3,Luxury Sedan,2025-03-31 01:00:59.032248,2025-03-28,2025-03-28,True
1361290,https://www.sgcarmart.com/used_cars/info.php?ID=1361290&DL=2689&utm_content=SLeligible,MERCEDES BENZ C180K,MERCEDES BENZ,Silver,Petrol,43777.000000000,10840.000000000,2009-04-14,1473,166000,2009,1461.000000000,Auto,14300.000000000,37102.000000000,35411.000000000,37102.000000000,1796,115,1485,6,Luxury Sedan,2025-03-31 02:32:23.462998,2025-03-27,2025-03-29,True
1366796,https://www.sgcarmart.com/used_cars/info.php?ID=1366796&DL=4364&utm_content=SLeligible,MERCEDES BENZ C180K,MERCEDES BENZ,Grey,Petrol,51800.000000000,12940.000000000,2009-04-13,1460,123000,2009,1461.000000000,Auto,13216.000000000,37098.000000000,33018.000000000,37098.000000000,1796,115,1485,6,Luxury Sedan,2025-03-31 22:51:43.891812,2025-03-17,2025-03-17,True
1381202,https://www.sgcarmart.com/used_cars/info.php?ID=1381202&DL=3863&utm_content=SLeligible,MERCEDES BENZ C180K,MERCEDES BENZ,Red,Petrol,43800.000000000,11220.000000000,2009-02-23,1417,118208,2009,1461.000000000,Auto,12458.000000000,37066.000000000,31933.000000000,37066.000000000,1796,115,1485,3,Luxury Sedan,2025-03-31 00:46:06.501549,2025-03-28,2025-03-28,True
1373537,https://www.sgcarmart.com/used_cars/info.php?ID=1373537&DL=3381&utm_content=SLeligible,MERCEDES BENZ C230 A,MERCEDES BENZ,Black,Petrol,41100.000000000,10350.000000000,2009-03-19,1441,138000,2009,2691.000000000,Auto,13108.000000000,36819.000000000,33018.000000000,36819.000000000,2496,150,1560,3,Luxury Sedan,2025-03-30 23:17:23.474403,2025-03-29,2025-03-30,True
1332140,https://www.sgcarmart.com/used_cars/info.php?ID=1332140&DL=1034&utm_content=SLeligible,MERCEDES BENZ CLC 180 K,MERCEDES BENZ,Silver,Petrol,38800.000000000,10100.000000000,2009-04-28,1395,149233,2009,1461.000000000,Auto,12036.000000000,33243.000000000,31335.000000000,33243.000000000,1796,105,1495,6,Sports Car,2025-03-31 23:26:48.734272,2025-03-16,2025-03-31,True
1319962,https://www.sgcarmart.com/used_cars/info.php?ID=1319962&DL=2163&utm_content=SLeligible,MERCEDES BENZ E 200CGI,MERCEDES BENZ,Silver,Petrol,43800.000000000,10950.000000000,2009-10-20,1452,168898,2009,1461.000000000,Auto,13207.000000000,51199.000000000,33018.000000000,51199.000000000,1796,135,1615,6,Luxury Sedan,2025-04-01 19:23:29.653934,2025-02-03,2025-03-31,True
1357960,https://www.sgcarmart.com/used_cars/info.php?ID=1357960&DL=1277&utm_content=SLeligible,MERCEDES BENZ E 200CGI,MERCEDES BENZ,Blue,Petrol,57888.000000000,12610.000000000,2009-12-04,1670,167000,2009,1461.000000000,Auto,17210.000000000,51194.000000000,37502.000000000,51194.000000000,1796,135,1615,5,Luxury Sedan,2025-03-31 01:18:14.886446,2025-03-28,2025-03-28,True
1253956,https://www.sgcarmart.com/used_cars/info.php?ID=1253956&DL=4481&utm_content=SLeligible,MERCEDES BENZ E 200CGI,MERCEDES BENZ,Beige,Petrol,58800.000000000,15020.000000000,2009-09-28,1422,209000,2009,1461.000000000,Auto,12502.000000000,51205.000000000,31933.000000000,51205.000000000,1796,135,1615,3,Luxury Sedan,2025-04-01 20:22:05.845374,2025-01-27,2025-01-27,True
1359638,https://www.sgcarmart.com/used_cars/info.php?ID=1359638&DL=4189&utm_content=SLeligible,MERCEDES BENZ E 250CGI,MERCEDES BENZ,Brown,Petrol,54888.000000000,11570.000000000,2009-12-28,1725,160000,2009,1461.000000000,Auto,18644.000000000,55457.000000000,39313.000000000,55457.000000000,1796,150,1650,6,Luxury Sedan,2025-04-01 10:49:35.336875,2025-02-15,2025-02-20,True
1380603,https://www.sgcarmart.com/used_cars/info.php?ID=1380603&DL=2026&utm_content=SLeligible,MERCEDES BENZ E 250CGI,MERCEDES BENZ,Black,Petrol,52800.000000000,11510.000000000,2009-12-10,1670,165800,2009,1461.000000000,Auto,17210.000000000,52996.000000000,37502.000000000,52996.000000000,1796,150,1650,4,Luxury Sedan,2025-03-31 15:53:12.753850,2025-03-22,2025-03-27,True
